   3.9990000000000006        3.0683416811940869E-005   1.2135193424951851E-004
   7.9980000000000011        3.3119353339425121E-004   1.0058597612605173E-003
   11.997000000000000        2.2211128493622502E-003   4.9857253723430235E-003
   15.996000000000002        8.7118258842127146E-003   1.5288130554308303E-002
   19.995000000000005        2.1603058368589310E-002   3.1689603683190841E-002
   23.994000000000000        3.9120962238323953E-002   4.9982923784067233E-002
   27.993000000000002        5.6174516852440272E-002   6.5752861075292088E-002
   31.992000000000004        6.9853545434923558E-002   7.7736419507329693E-002
   35.991000000000007        8.0281250710388205E-002   8.7100670586370901E-002
   39.990000000000009        8.9012048088950066E-002   9.5498781389634732E-002
   43.989000000000011        9.7333179738836789E-002  0.10371055248412117     
   47.988000000000000       0.10550217919040571       0.11176286103247242     
   51.987000000000002       0.11350968668662666       0.11964685882984680     
   55.986000000000004       0.12134687682423979       0.12735363710147801     
   59.985000000000014       0.12900475798846606       0.13487427493789284     
   63.984000000000009       0.13647445327233262       0.14220021211004497     
   67.983000000000004       0.14374751806891792       0.14932333350972743     
   71.982000000000014       0.15081586385196871       0.15623558335075011     
   75.981000000000009       0.15767148403340814       0.16292935743545700     
   79.980000000000018       0.16430691804074729       0.16939751150892116     
   83.979000000000013       0.17071509788600012       0.17563310803854337     
   87.978000000000023       0.17688904807774153       0.18162911738080401     
   91.977000000000018       0.18282182989591919       0.18737920991786269     
   95.975999999999999       0.18850732296618986       0.19287762973646178     
   99.975000000000009       0.19393982945416643       0.19811869345610350     
   103.97400000000000       0.19911356995819329       0.20309644109442815     
   107.97300000000001       0.20402269232083026       0.20780573846476177     
   111.97200000000001       0.20866233520411323       0.21224220048897699     
   115.97100000000002       0.21302822744877709       0.21640167768785079     
   119.97000000000003       0.21711612814331038       0.22027969713181261     
   123.96900000000001       0.22092163307109317       0.22387244122014827     
   127.96800000000002       0.22444112125251367       0.22717662616697182     
   131.96700000000001       0.22767143769720732       0.23018941706492596     
   135.96600000000001       0.23060976425851448       0.23290802183522782     
   139.96500000000000       0.23325344916789822       0.23533034499885325     
   143.96400000000003       0.23560048510668488       0.23745434808553179     
   147.96300000000002       0.23764885583453188       0.23927824733970526     
   151.96200000000002       0.23939682342895147       0.24080055097262767     
   155.96100000000001       0.24084315712740179       0.24202078401603205     
   159.96000000000004       0.24198747828769981       0.24293844322549071     
   163.95900000000000       0.24282927522262415       0.24355318987359093     
   167.95800000000003       0.24336822923695373       0.24386493216032284     
   171.95700000000002       0.24360452197361057       0.24387459202803383     
   175.95600000000005       0.24353914201898372       0.24358300480159817     
   179.95500000000001       0.24317294888660118       0.24299131581611644     
   183.95400000000004       0.24250711678263737       0.24210093375350025     
   187.95300000000003       0.24154330950229008       0.24091416416697936     
   191.95200000000000       0.24028383892227956       0.23943313628215479     
   195.95100000000002       0.23873091313432110       0.23766044823814214     
   199.95000000000002       0.23688716575219892       0.23559886149200215     
   203.94900000000004       0.23475556708570022       0.23325181008289161     
   207.94800000000001       0.23233950248969681       0.23062263142989869     
   211.94700000000003       0.22964251013166639       0.22771560032451624     
   215.94600000000003       0.22666894377556526       0.22453516750729324     
   219.94500000000005       0.22342338802609962       0.22108601871225853     
   223.94400000000002       0.21991034170866902       0.21737244684878465     
   227.94300000000004       0.21613434599119472       0.21339985938518324     
   231.94200000000004       0.21210092446106715       0.20917396343228162     
   235.94100000000003       0.20781595582250501       0.20470073079958598     
   239.94000000000005       0.20328520353337864       0.19998575883889969     
   243.93900000000002       0.19851453704598737       0.19503569100770610     
   247.93800000000002       0.19351061640792444       0.18985722001294825     
   251.93700000000001       0.18828029271408456       0.18445735321679330     
   255.93600000000004       0.18283041075018808       0.17884302695901741     
   259.93500000000006       0.17716825476962614       0.17302218052317628     
   263.93400000000003       0.17130165223307164       0.16700237489281905     
   267.93300000000005       0.16523828157590392       0.16079140766493327     
   271.93200000000002       0.15898582154415694       0.15439731087219866     
   275.93100000000004       0.15255272062337966       0.14782909686124490     
   279.93000000000001       0.14594775453043946       0.14109511933111030     
   283.92900000000003       0.13917937731925484       0.13420397997326722     
   287.92800000000005       0.13225611605054205       0.12716474113944809     
   291.92700000000008       0.12518749105171761       0.11998728340648770     
   295.92600000000004       0.11798304988148232       0.11268063500558846     
   299.92500000000001       0.11065193102205537       0.10525408702452116     
   303.92400000000004       0.10320334641354922        9.7717429492391247E-002
   307.92300000000006        9.5647520733894958E-002   9.0081042180399890E-002
   311.92200000000003        8.7994468095071166E-002   8.2354571843401572E-002
   315.92100000000005        8.0254044132756053E-002   7.4548084706237014E-002
   319.92000000000007        7.2436202027142849E-002   6.6671955989075687E-002
   323.91900000000004        6.4551624987567613E-002   5.8736697523816619E-002
   327.91800000000001        5.6610419465225950E-002   5.0752350276743428E-002
   331.91700000000003        4.8622969461935887E-002   4.2729649202276065E-002
   335.91600000000005        4.0599887848526889E-002   3.4679461058021291E-002
   339.91500000000002        3.2552225498562765E-002   2.6612295910147445E-002
   343.91400000000004        2.4490062857367340E-002   1.8538376818874762E-002
   347.91300000000007        1.6424031288912493E-002   1.0468635791411846E-002
   351.91200000000009        8.3648960515512513E-003   2.4139824474301757E-003
   355.91100000000000        3.2368662752076290E-004  -5.6151795902742337E-003
   359.91000000000003       -7.6895409769360641E-003  -1.3608318495693375E-002
   363.90900000000005       -1.5663821683915752E-002  -2.1554378648685604E-002
   367.90800000000007       -2.3588364856142737E-002  -2.9442621157373977E-002
   371.90700000000004       -3.1452398858378083E-002  -3.7263014319904419E-002
   375.90600000000006       -3.9246166574101377E-002  -4.5005153358461954E-002
