   2.6011494925599500E-016   3.2646074489508592E-004  -3.1966281347612854E-004
   2.6678456333948205E-016   3.3898993469642143E-004  -3.3250924861191294E-004
   2.7345417742296909E-016   3.5072598405018300E-004  -3.4501821767995885E-004
   2.8012379150645618E-016   3.6204786535284775E-004  -3.5674635796796892E-004
   2.8679340558994322E-016   3.7383578134689917E-004  -3.6813035261022020E-004
   2.9346301967343026E-016   3.8658844330447450E-004  -3.8003396180829165E-004
   3.0013263375691730E-016   3.9993497284455655E-004  -3.9288597773587180E-004
   3.0680224784040434E-016   4.1301432182932671E-004  -4.0626363424920234E-004
   3.1347186192389143E-016   4.2533105756015037E-004  -4.1932176559423716E-004
   3.2014147600737847E-016   4.3723372728849129E-004  -4.3162914980544734E-004
   3.2681109009086552E-016   4.4954968530681394E-004  -4.4358089201794210E-004
   3.3348070417435256E-016   4.6275161253399576E-004  -4.5598786253615874E-004
   3.4015031825783960E-016   4.7648821895365968E-004  -4.6926225300067089E-004
   3.4681993234132669E-016   4.8993886047026588E-004  -4.8301025695592309E-004
   3.5348954642481373E-016   5.0262935016205451E-004  -4.9642854932461719E-004
   3.6015916050830077E-016   5.1489372639707790E-004  -5.0910090924172983E-004
   3.6682877459178781E-016   5.2752745628260812E-004  -5.2140064286658157E-004
   3.7349838867527485E-016   5.4098479945226838E-004  -5.3410449546046940E-004
   3.8016800275876194E-016   5.5492217239432962E-004  -5.4760960379095333E-004
   3.8683761684224899E-016   5.6853870968684851E-004  -5.6153474034793241E-004
   3.9350723092573603E-016   5.8136976874118376E-004  -5.7509864821713211E-004
   4.0017684500922307E-016   5.9374148675809320E-004  -5.8789363531968914E-004
   4.0684645909271011E-016   6.0643609946196679E-004  -6.0028282579814205E-004
   4.1351607317619720E-016   6.1990430571848515E-004  -6.1302815595310595E-004
   4.2018568725968424E-016   6.3380942529122795E-004  -6.2652259799312704E-004
   4.2685530134317128E-016   6.4735542006066644E-004  -6.4039161015410663E-004
   4.3352491542665832E-016   6.6007089946823385E-004  -6.5385900436825501E-004
   4.4019452951014537E-016   6.7226952288644624E-004  -6.6651173271102819E-004
   4.4686414359363246E-016   6.8473030075290201E-004  -6.7870278921662130E-004
   4.5353375767711950E-016   6.9791608875253129E-004  -6.9119235316918138E-004
   4.6020337176060654E-016   7.1150579698345154E-004  -7.0438416632604556E-004
   4.6687298584409358E-016   7.2470357714344799E-004  -7.1791537345501861E-004
   4.7354259992758062E-016   7.3701794316790312E-004  -7.3100672468140481E-004
   4.8021221401106766E-016   7.4873911760533140E-004  -7.4322584684798413E-004
   4.8688182809455470E-016   7.6064274287168296E-004  -7.5490713125258614E-004
   4.9355144217804184E-016   7.7321387273933439E-004  -7.6681228172078750E-004
   5.0022105626152888E-016   7.8615867879564449E-004  -7.7936750588591681E-004
   5.0689067034501593E-016   7.9868556304099180E-004  -7.9223206431355874E-004
   5.1356028442850297E-016   8.1027675039402705E-004  -8.0462475377620995E-004
   5.2022989851199001E-016   8.2118818828085384E-004  -8.1608543281964680E-004
   5.2689951259547705E-016   8.3218560929360346E-004  -8.2691919916830475E-004
   5.3356912667896409E-016   8.4377902798602432E-004  -8.3788500280405182E-004
   5.4023874076245113E-016   8.5571125154999881E-004  -8.4943674802963841E-004
   5.4690835484593817E-016   8.6720306746134856E-004  -8.6126590433304655E-004
   5.5357796892942522E-016   8.7771085524435914E-004  -8.7259595895479761E-004
   5.6024758301291235E-016   8.8744913956233782E-004  -8.8293706246869372E-004
   5.6691719709639940E-016   8.9716530234038592E-004  -8.9255655968458164E-004
   5.7358681117988644E-016   9.0739168031361644E-004  -9.0220297118112289E-004
   5.8025642526337348E-016   9.1791289469515022E-004  -9.1235737642823909E-004
   5.8692603934686052E-016   9.2797055303795112E-004  -9.2275030390592838E-004
   5.9359565343034756E-016   9.3699976887310753E-004  -9.3261823720287092E-004
   6.0026526751383460E-016   9.4517076154702743E-004  -9.4144446052225037E-004
   6.0693488159732164E-016   9.5320505831692067E-004  -9.4945386131970052E-004
   6.1360449568080869E-016   9.6165187665941585E-004  -9.5737665704884926E-004
   6.2027410976429573E-016   9.7033897627004490E-004  -9.6571699530344430E-004
   6.2694372384778287E-016   9.7853561051077648E-004  -9.7424762262493698E-004
   6.3361333793126991E-016   9.8566197836334529E-004  -9.8222559425209912E-004
   6.4028295201475695E-016   9.9184450060448123E-004  -9.8911274921986854E-004
   6.4695256609824399E-016   9.9777341359917008E-004  -9.9509028975529757E-004
   6.5362218018173103E-016   1.0040085529445404E-003  -1.0008636934221650E-003
   6.6029179426521807E-016   1.0104194171231475E-003  -1.0069544880464075E-003
   6.6696140834870511E-016   1.0163075918754611E-003  -1.0131778220576605E-003
   6.7363102243219216E-016   1.0210849312813097E-003  -1.0188171730168647E-003
   6.8030063651567920E-016   1.0248367695863906E-003  -1.0233192463066341E-003
   6.8697025059916624E-016   1.0282187934322396E-003  -1.0268228828528769E-003
   6.9363986468265338E-016   1.0317955287711769E-003  -1.0300043240084953E-003
   7.0030947876614042E-016   1.0354752132904583E-003  -1.0333965575410275E-003
   7.0697909284962746E-016   1.0385944810416678E-003  -1.0368553271059317E-003
   7.1364870693311450E-016   1.0405628176999903E-003  -1.0396945115528941E-003
   7.2031832101660154E-016   1.0414283887642708E-003  -1.0413518614874103E-003
   7.2698793510008858E-016   1.0418109175990718E-003  -1.0419267853936415E-003
   7.3365754918357563E-016   1.0422745619365890E-003  -1.0420636410043409E-003
   7.4032716326706267E-016   1.0427625506957358E-003  -1.0423014644701551E-003
   7.4699677735054971E-016   1.0426477275739046E-003  -1.0425336552038400E-003
   7.5366639143403675E-016   1.0413422732192814E-003  -1.0421068416979653E-003
   7.6033600551752389E-016   1.0388616063634066E-003  -1.0404553576492817E-003
   7.6700561960101093E-016   1.0357894731582134E-003  -1.0376429686820416E-003
   7.7367523368449797E-016   1.0326856333710503E-003  -1.0342810269318502E-003
   7.8034484776798501E-016   1.0295243717061190E-003  -1.0309100401949753E-003
   7.8701446185147205E-016   1.0257147864954543E-003  -1.0274576201507232E-003
   7.9368407593495910E-016   1.0206758568327425E-003  -1.0233042281878792E-003
   8.0035369001844614E-016   1.0143947411312335E-003  -1.0178855013853352E-003
   8.0702330410193318E-016   1.0074201811025008E-003  -1.0112337116346011E-003
   8.1369291818542022E-016   1.0003045039659380E-003  -1.0039272601670040E-003
   8.2036253226890726E-016   9.9304926130985155E-004  -9.9650448938291185E-004
   8.2703214635239440E-016   9.8509910820891440E-004  -9.8892371887049097E-004
   8.3370176043588144E-016   9.7588304994668121E-004  -9.8059945190932937E-004
   8.4037137451936848E-016   9.6536428626318093E-004  -9.7097256803728340E-004
   8.4704098860285552E-016   9.5405818144086931E-004  -9.6004807171779817E-004
   8.5371060268634257E-016   9.4250747243215859E-004  -9.4837234675935848E-004
   8.6038021676982961E-016   9.3073751118515839E-004  -9.3647883097041750E-004
   8.6704983085331665E-016   9.1822735190225102E-004  -9.2435319478664855E-004
   8.7371944493680369E-016   9.0441850374141711E-004  -9.1144351050305330E-004
   8.8038905902029073E-016   8.8925418941245438E-004  -8.9719895283637662E-004
   8.8705867310377787E-016   8.7321841454410297E-004  -8.8160110126392658E-004
   8.9372828718726491E-016   8.5684288617894882E-004  -8.6516551273046571E-004
   9.0039790127075195E-016   8.4017367363779251E-004  -8.4841836398198017E-004
   9.0706751535423899E-016   8.2272280477233006E-004  -8.3136918673151078E-004
   9.1373712943772604E-016   8.0394614795188234E-004  -8.1349836309133723E-004
   9.2040674352121308E-016   7.8377055874258447E-004  -7.9426548858138233E-004
   9.2707635760470012E-016   7.6265092587393267E-004  -7.7363221310935819E-004
   9.3374597168818716E-016   7.4110709018785736E-004  -7.5208500945851187E-004
   9.4041558577167420E-016   7.1920319664144279E-004  -7.3014158090578898E-004
   9.4708519985516124E-016   6.9648274653554194E-004  -7.0783296073788815E-004
   9.5375481393864828E-016   6.7241737896722113E-004  -6.8467132819362763E-004
   9.6042442802213532E-016   6.4692085888612796E-004  -6.6012929358141110E-004
   9.6709404210562237E-016   6.2042132270507340E-004  -6.3415258942762435E-004
   9.7376365618910941E-016   5.9342638213876310E-004  -6.0720100005543095E-004
   9.8043327027259645E-016   5.6601600075011711E-004  -5.7978298372635465E-004
   9.8710288435608369E-016   5.3776359872576506E-004  -5.5194843072131313E-004
   9.9377249843957073E-016   5.0815756326784412E-004  -5.2323960928433012E-004
   1.0004421125230578E-015   4.7710142827547212E-004  -4.9314303532860802E-004
   1.0071117266065448E-015   4.4499889891645071E-004  -4.6159109482146201E-004
   1.0137813406900319E-015   4.1234532096057593E-004  -4.2901871953047630E-004
   1.0204509547735189E-015   3.7923458189131329E-004  -3.9592476140406856E-004
   1.0271205688570059E-015   3.4526853337821261E-004  -3.6237629848166752E-004
   1.0337901829404930E-015   3.0995303760299197E-004  -3.2794498372377289E-004
   1.0404597970239800E-015   2.7318397323087163E-004  -2.9213282998200946E-004
   1.0471294111074671E-015   2.3534291819762978E-004  -2.5486176862886303E-004
   1.0537990251909541E-015   1.9691318981682903E-004  -2.1654365570231314E-004
   1.0604686392744411E-015   1.5800100479706932E-004  -1.7766687211316249E-004
   1.0671382533579282E-015   1.1823519177705127E-004  -1.3831303345237332E-004
   1.0738078674414152E-015   7.7139542268594104E-005  -9.8081243063604832E-005
   1.0804774815249023E-015   3.4604526747086246E-005  -5.6489691252575560E-005
   1.0871470956083893E-015  -9.0081867470846668E-006  -1.3452804832965972E-005
   1.0938167096918763E-015  -5.3226845968288912E-005   3.0637564547788873E-005
   1.1004863237753634E-015  -9.7934175103020802E-005   7.5302261189984454E-005
   1.1071559378588504E-015  -1.4347569145484025E-004   1.2044582765764229E-004
   1.1138255519423375E-015  -1.9030938449075824E-004   1.6644283938272789E-004
   1.1204951660258247E-015  -2.3854824320133260E-004   2.1375903461199756E-004
   1.1271647801093118E-015  -2.8784846574663803E-004   2.6248657487283324E-004
   1.1338343941927988E-015  -3.3774933983527833E-004   3.1225291160969827E-004
   1.1405040082762858E-015  -3.8812362567751071E-004   3.6258858117841150E-004
   1.1471736223597729E-015  -4.3929243499295776E-004   4.1338539459200523E-004
   1.1538432364432599E-015  -4.9169536310534820E-004   4.6499175712553891E-004
   1.1605128505267470E-015  -5.4544709700838875E-004   5.1785548284630906E-004
   1.1671824646102340E-015  -6.0021972448005855E-004   5.7207222052522598E-004
   1.1738520786937210E-015  -6.5556292726599570E-004   6.2728648414857530E-004
   1.1805216927772081E-015  -7.1134041929936853E-004   6.8303877430310944E-004
   1.1871913068606951E-015  -7.6785012643238641E-004   7.3921063344650751E-004
   1.1938609209441822E-015  -8.2551327327271017E-004   7.9612684869728159E-004
   1.2005305350276692E-015  -8.8444477963113587E-004   8.5421781836718315E-004
   1.2072001491111562E-015  -9.4433081805932314E-004   9.1358071381220801E-004
   1.2138697631946433E-015  -1.0047307528758362E-003   9.7387415745259047E-004
   1.2205393772781303E-015  -1.0654999626458041E-003   1.0346466753315016E-003
   1.2272089913616174E-015  -1.1269142717628357E-003   1.0957694913842964E-003
   1.2338786054451044E-015  -1.1893766312833323E-003   1.1575448906143374E-003
   1.2405482195285915E-015  -1.2530009611889687E-003   1.2203867746587247E-003
   1.2472178336120785E-015  -1.3174859301153066E-003   1.2843938586114051E-003
   1.2538874476955657E-015  -1.3823999408799801E-003   1.3492383584515534E-003
   1.2605570617790528E-015  -1.4475906877066303E-003   1.4144764792908488E-003
   1.2672266758625398E-015  -1.5133129242070314E-003   1.4799690684319401E-003
   1.2738962899460269E-015  -1.5799514820677781E-003   1.5459955695032381E-003
   1.2805659040295139E-015  -1.6476181954484109E-003   1.6129523028323124E-003
   1.2872355181130009E-015  -1.7160227661379341E-003   1.6809381083617942E-003
   1.2939051321964880E-015  -1.7847420194960070E-003   1.7496381468883710E-003
   1.3005747462799750E-015  -1.8536165852105786E-003   1.8186171569451245E-003
   1.3072443603634621E-015  -1.9228811980368651E-003   1.8877274282134851E-003
   1.3139139744469491E-015  -1.9929028643203024E-003   1.9572267893533373E-003
   1.3205835885304361E-015  -2.0637904512828269E-003   2.0274933443196596E-003
   1.3272532026139232E-015  -2.1352633751384933E-003   2.0986237795049224E-003
   1.3339228166974102E-015  -2.2069062768366207E-003   2.1703139237941593E-003
   1.3405924307808973E-015  -2.2785532689322792E-003   2.2421365001567364E-003
   1.3472620448643843E-015  -2.3504201013310371E-003   2.3139367598197253E-003
   1.3539316589478714E-015  -2.4228563774422590E-003   2.3859531727870287E-003
   1.3606012730313584E-015  -2.4959673532640647E-003   2.4585467608897191E-003
   1.3672708871148454E-015  -2.5694810538030347E-003   2.5318112314977699E-003
   1.3739405011983325E-015  -2.6429894121667943E-003   2.6054510892064495E-003
   1.3806101152818197E-015  -2.7163205382701077E-003   2.6790455127896975E-003
   1.3872797293653068E-015  -2.7896721963269894E-003   2.7524327115057636E-003
   1.3939493434487938E-015  -2.8633770824211362E-003   2.8258330426685413E-003
   1.4006189575322808E-015  -2.9375363887061807E-003   2.8995917730540756E-003
   1.4072885716157679E-015  -3.0118858624916299E-003   2.9738000844355601E-003
   1.4139581856992549E-015  -3.0860243469790303E-003   3.0481707098334422E-003
   1.4206277997827420E-015  -3.1597745025167632E-003   3.1222886136295213E-003
   1.4272974138662290E-015  -3.2333171150169264E-003   3.1959846831398691E-003
   1.4339670279497160E-015  -3.3069685427640711E-003   3.2694613248786491E-003
   1.4406366420332031E-015  -3.3808256265751464E-003   3.3430483220916111E-003
   1.4473062561166901E-015  -3.4546311391438745E-003   3.4168345087337796E-003
   1.4539758702001772E-015  -3.5279905806793492E-003   3.4905410811692066E-003
   1.4606454842836642E-015  -3.6007217729360549E-003   3.5637593068232141E-003
   1.4673150983671513E-015  -3.6729895907534520E-003   3.6363134432052541E-003
   1.4739847124506383E-015  -3.7450947552688401E-003   3.7083883549365211E-003
   1.4806543265341253E-015  -3.8171296543757886E-003   3.7802981152287077E-003
   1.4873239406176124E-015  -3.8888435497537116E-003   3.8521285729820019E-003
   1.4939935547010994E-015  -3.9598484360010818E-003   3.9236090892818135E-003
   1.5006631687845865E-015  -4.0299579699515260E-003   3.9943379150099365E-003
   1.5073327828680735E-015  -4.0993222884201670E-003   4.0641341984505594E-003
   1.5140023969515607E-015  -4.1682273384037807E-003   4.1331666806303426E-003
   1.5206720110350478E-015  -4.2367611262562862E-003   4.2017340659665486E-003
   1.5273416251185348E-015  -4.3046790140223905E-003   4.2699184076324705E-003
   1.5340112392020219E-015  -4.3715994568703162E-003   4.3374562767694094E-003
   1.5406808532855089E-015  -4.4373327385335126E-003   4.4039530453438324E-003
   1.5473504673689959E-015  -4.5020155256225956E-003   4.4692242930662925E-003
   1.5540200814524830E-015  -4.5659199388034758E-003   4.5334246392536503E-003
   1.5606896955359700E-015  -4.6291298155254103E-003   4.5968385557064052E-003
   1.5673593096194571E-015  -4.6914064633863826E-003   4.6595440869528250E-003
   1.5740289237029441E-015  -4.7523750024656532E-003   4.7212842016471825E-003
   1.5806985377864311E-015  -4.8118432390141979E-003   4.7816711914760697E-003
   1.5873681518699182E-015  -4.8699356136657525E-003   4.8405180538511365E-003
   1.5940377659534052E-015  -4.9269114099877425E-003   4.8979670186406407E-003
   1.6007073800368923E-015  -4.9828507600957811E-003   4.9542898679878758E-003
   1.6073769941203793E-015  -5.0375211013453016E-003   5.0095613566347287E-003
   1.6140466082038664E-015  -5.0905545948384048E-003   5.0635308122832529E-003
   1.6207162222873534E-015  -5.1417574260984346E-003   5.1158172780270683E-003
   1.6273858363708404E-015  -5.1912430496624850E-003   5.1662315853001645E-003
   1.6340554504543275E-015  -5.2392591309411395E-003   5.2149048461730494E-003
   1.6407250645378145E-015  -5.2858828927178879E-003   5.2620978501405988E-003
   1.6473946786213018E-015  -5.3308882476649179E-003   5.3078833737371985E-003
   1.6540642927047888E-015  -5.3739147503630205E-003   5.3520175952717769E-003
   1.6607339067882758E-015  -5.4147678779884814E-003   5.3941263920313943E-003
   1.6674035208717629E-015  -5.4535516113023933E-003   5.4340189417248740E-003
   1.6740731349552499E-015  -5.4905035000490229E-003   5.4718165209801332E-003
   1.6807427490387370E-015  -5.5256987166235772E-003   5.5077704707689277E-003
   1.6874123631222240E-015  -5.5589179520217939E-003   5.5419527020337690E-003
   1.6940819772057110E-015  -5.5898086570592177E-003   5.5741268861287802E-003
   1.7007515912891981E-015  -5.6181768664895207E-003   5.6039264739675410E-003
   1.7074212053726851E-015  -5.6441188362586969E-003   5.6311601885749348E-003
   1.7140908194561722E-015  -5.6678634575570569E-003   5.6559408380441253E-003
   1.7207604335396592E-015  -5.6894846496271627E-003   5.6785113771362951E-003
   1.7274300476231463E-015  -5.7087704168641978E-003   5.6989436283625093E-003
   1.7340996617066333E-015  -5.7253770095538970E-003   5.7170097038289772E-003
   1.7407692757901203E-015  -5.7391124661274554E-003   5.7323520040758504E-003
   1.7474388898736074E-015  -5.7500669574838178E-003   5.7447803520245273E-003
   1.7541085039570944E-015  -5.7584621334140860E-003   5.7544004213408335E-003
   1.7607781180405815E-015  -5.7643717357290809E-003   5.7614477989739298E-003
   1.7674477321240685E-015  -5.7675919885502337E-003   5.7659951351888249E-003
   1.7741173462075557E-015  -5.7677889609519129E-003   5.7678240455690446E-003
   1.7807869602910428E-015  -5.7647740465722420E-003   5.7665872265854571E-003
   1.7874565743745298E-015  -5.7586330022300842E-003   5.7620972346951807E-003
   1.7941261884580169E-015  -5.7495819186714203E-003   5.7544543310481906E-003
   1.8007958025415039E-015  -5.7376956899901892E-003   5.7438881763239042E-003
   1.8074654166249909E-015  -5.7227797250343363E-003   5.7304732140773052E-003
   1.8141350307084780E-015  -5.7045109329124811E-003   5.7140013667585001E-003
   1.8208046447919650E-015  -5.6827055477648228E-003   5.6941368702027768E-003
   1.8274742588754521E-015  -5.6574467793300042E-003   5.6706969177233515E-003
   1.8341438729589391E-015  -5.6289469295933035E-003   5.6437784508302866E-003
   1.8408134870424262E-015  -5.5972833954512219E-003   5.6136068227551818E-003
   1.8474831011259132E-015  -5.5622718607056271E-003   5.5802592754128511E-003
   1.8541527152094002E-015  -5.5236013080469737E-003   5.5435389090273367E-003
   1.8608223292928873E-015  -5.4810944023499890E-003   5.5031227891831807E-003
   1.8674919433763743E-015  -5.4348336350095901E-003   5.4588345876508924E-003
   1.8741615574598614E-015  -5.3850293120048503E-003   5.4107700162663690E-003
   1.8808311715433484E-015  -5.3317628806177778E-003   5.3591520116727034E-003
   1.8875007856268354E-015  -5.2748615910803215E-003   5.3040620131022181E-003
   1.8941703997103225E-015  -5.2140277564796875E-003   5.2453152893342332E-003
   1.9008400137938095E-015  -5.1490920052501572E-003   5.1826027996263631E-003
   1.9075096278772966E-015  -5.0801380099362728E-003   5.1157563441750114E-003
   1.9141792419607836E-015  -5.0073760538554800E-003   5.0448726392889071E-003
   1.9208488560442706E-015  -4.9308932771996864E-003   4.9701744111852351E-003
   1.9275184701277577E-015  -4.8505297583198870E-003   4.8917488613883014E-003
   1.9341880842112447E-015  -4.7660024091090115E-003   4.8094244097570205E-003
   1.9408576982947318E-015  -4.6771514800470612E-003   4.7229069689693811E-003
   1.9475273123782188E-015  -4.5840638224364152E-003   4.6320381409104515E-003
   1.9541969264617059E-015  -4.4869516406123491E-003   4.5369178297210867E-003
   1.9608665405451929E-015  -4.3859093717167202E-003   4.4377707030029568E-003
   1.9675361546286799E-015  -4.2807912670938643E-003   4.3346914213779160E-003
   1.9742057687121674E-015  -4.1713302251118658E-003   4.2275228048034626E-003
   1.9808753827956544E-015  -4.0573777768457431E-003   4.1159868771853602E-003
   1.9875449968791415E-015  -3.9390258689065809E-003   3.9999365280768279E-003
   1.9942146109626285E-015  -3.8164905675274301E-003   3.8794768225859002E-003
   2.0008842250461155E-015  -3.6898752945991545E-003   3.7548365508740457E-003
   2.0075538391296026E-015  -3.5590498459371041E-003   3.6261197083372141E-003
   2.0142234532130896E-015  -3.4237644246049455E-003   3.4931848502435534E-003
   2.0208930672965767E-015  -3.2838834589782335E-003   3.3557712329934054E-003
   2.0275626813800637E-015  -3.1395059476694081E-003   3.2137444839970821E-003
   2.0342322954635507E-015  -2.9908537677327497E-003   3.0672167630224410E-003
   2.0409019095470378E-015  -2.8380409174730455E-003   2.9164230327481935E-003
   2.0475715236305248E-015  -2.6809540179890787E-003   2.7614783615818430E-003
   2.0542411377140119E-015  -2.5193619129929767E-003   2.6022584203825305E-003
   2.0609107517974989E-015  -2.3531435785620557E-003   2.4385209989214642E-003
   2.0675803658809860E-015  -2.1824069327456589E-003   2.2701459394296811E-003
   2.0742499799644730E-015  -2.0073814505269568E-003   2.0972541888958111E-003
   2.0809195940479600E-015  -1.8281932207644663E-003   1.9200886609463280E-003
   2.0875892081314471E-015  -1.6447469822897117E-003   1.7387771762952685E-003
   2.0942588222149341E-015  -1.4568315127033269E-003   1.5532139814763836E-003
   2.1009284362984212E-015  -1.2643418406605585E-003   1.3631767038685184E-003
   2.1075980503819082E-015  -1.0673965309318800E-003   1.1685607675913389E-003
   2.1142676644653952E-015  -8.6623437157089212E-004   9.6949747236611730E-004
   2.1209372785488823E-015  -6.6099497508371563E-004   7.6623931954937561E-004
   2.1276068926323693E-015  -4.5160234471903435E-004   5.5892835719103140E-004
   2.1342765067158564E-015  -2.3786634354202931E-004   3.4747868824615627E-004
   2.1409461207993434E-015  -1.9699470965610724E-005   1.3168905564210962E-004
   2.1476157348828304E-015   2.0276744419439469E-004  -8.8528127688391426E-005
   2.1542853489663175E-015   4.2928478677091420E-004  -3.1302976900334569E-004
   2.1609549630498045E-015   6.5969819797400634E-004  -5.4155246243091739E-004
   2.1676245771332916E-015   8.9406338076276014E-004  -7.7393874264317856E-004
   2.1742941912167786E-015   1.1325483191942541E-003  -1.0102534723818632E-003
   2.1809638053002657E-015   1.3752218080383418E-003  -1.2506755631262957E-003
   2.1876334193837527E-015   1.6219394048221235E-003  -1.4952743619671112E-003
   2.1943030334672397E-015   1.8724393709292550E-003  -1.7438937691861161E-003
   2.2009726475507268E-015   2.1265515135544099E-003  -1.9962583524372780E-003
   2.2076422616342138E-015   2.3843103731044507E-003  -2.2521942379893564E-003
   2.2143118757177009E-015   2.6458609577287642E-003  -2.5117443485981280E-003
   2.2209814898011879E-015   2.9112523761594513E-003  -2.7750642883520066E-003
   2.2276511038846749E-015   3.1803254321451195E-003  -3.0422040677377865E-003
   2.2343207179681624E-015   3.4528051844340221E-003  -3.3129934803993325E-003
   2.2409903320516494E-015   3.7285047856014538E-003  -3.5871441842815510E-003
   2.2476599461351365E-015   4.0074370060249566E-003  -3.8644652613114691E-003
   2.2543295602186235E-015   4.2897232696675527E-003  -4.1449770981021750E-003
   2.2609991743021105E-015   4.5753922555368939E-003  -4.4288112414454777E-003
   2.2676687883855976E-015   4.8642691923888185E-003  -4.7159974943525784E-003
   2.2743384024690846E-015   5.1560651899864966E-003  -5.0063507376016270E-003
   2.2810080165525717E-015   5.4505761815823329E-003  -5.2995691149414267E-003
   2.2876776306360587E-015   5.7477927838799079E-003  -5.5954442636574914E-003
   2.2943472447195457E-015   6.0478125297236830E-003  -5.8939737358832608E-003
   2.3010168588030328E-015   6.3506432964165792E-003  -6.1952646729500323E-003
   2.3076864728865198E-015   6.6560942542450343E-003  -6.4993261729514515E-003
   2.3143560869700069E-015   6.9638620971594206E-003  -6.8059576398271510E-003
   2.3210257010534939E-015   7.2737252770572582E-003  -7.1148433127469230E-003
   2.3276953151369810E-015   7.5856522340915456E-003  -7.4257573192299730E-003
   2.3343649292204680E-015   7.8997166617654942E-003  -7.7386745053843291E-003
   2.3410345433039550E-015   8.2159055907900340E-003  -8.0536776472530901E-003
   2.3477041573874421E-015   8.5340119990897009E-003  -8.3707549722512944E-003
   2.3543737714709291E-015   8.8537180940620706E-003  -8.6896901914607846E-003
   2.3610433855544162E-015   9.1747849652445597E-003  -9.0101536120776766E-003
   2.3677129996379032E-015   9.4971591872034279E-003  -9.3319021122219431E-003
   2.3743826137213902E-015   9.8208910199179857E-003  -9.6548882936212110E-003
   2.3810522278048773E-015   1.0145947028592443E-002  -9.9791710440941539E-003
   2.3877218418883643E-015   1.0472104302483916E-002  -1.0304718053766596E-002
   2.3943914559718514E-015   1.0799030869830341E-002  -1.0631297535104020E-002
   2.4010610700553384E-015   1.1126470935501225E-002  -1.0958566131875295E-002
   2.4077306841388255E-015   1.1454349936689244E-002  -1.1286264062870406E-002
   2.4144002982223125E-015   1.1782695563161413E-002  -1.1614322604083002E-002
   2.4210699123057995E-015   1.2111454720183245E-002  -1.1942777730974212E-002
   2.4277395263892866E-015   1.2440389307484520E-002  -1.2271577369189691E-002
   2.4344091404727736E-015   1.2769153912242062E-002  -1.2600474834527180E-002
   2.4410787545562607E-015   1.3097476799206344E-002  -1.2929113808186782E-002
   2.4477483686397477E-015   1.3425263439021218E-002  -1.3257218867542003E-002
   2.4544179827232347E-015   1.3752520228862870E-002  -1.3584701279396110E-002
