   799.99999999999989        6.2710221235332375E-037
   797.60717846460614        6.5198288066492944E-037
   795.22862823061621        6.7754940687270252E-037
   792.86422200198206        7.0380548537877460E-037
   790.51383399209465        7.3075401476731731E-037
   788.17733990147769        7.5839706170242106E-037
   785.85461689587430        7.8673582533093351E-037
   783.54554358472080        8.1577060230663003E-037
   781.25000000000000        8.4550075255454527E-037
   778.96786757546238        8.7592466589638336E-037
   776.69902912621353        9.0703972965952056E-037
   774.44336882865446        9.3884229739356361E-037
   772.20077220077212        9.7132765881920352E-037
   769.97112608277178        1.0044900111346672E-036
   767.75431861804202        1.0383224318051507E-036
   765.55023923444969        1.0728168529600809E-036
   763.35877862595419        1.1079640375223853E-036
   761.17982873453843        1.1437535571924180E-036
   759.01328273244781        1.1801737724074560E-036
   756.85903500473023        1.2172118143953740E-036
   754.71698113207538        1.2548535694381668E-036
   752.58701787394170        1.2930836654577784E-036
   750.46904315196980        1.3318854610327432E-036
   748.36295603367626        1.3712410369498372E-036
   746.26865671641769        1.4111311903901016E-036
   744.18604651162786        1.4515354318431305E-036
   742.11502782931359        1.4924319848377862E-036
   740.05550416281210        1.5337977885710402E-036
   738.00738007380073        1.5756085035098685E-036
   735.97056117755278        1.6178385200338754E-036
   733.94495412844026        1.6604609701784878E-036
   731.93046660567245        1.7034477425305561E-036
   729.92700729926992        1.7467695003194989E-036
   727.93448589626939        1.7903957027382728E-036
   725.95281306715060        1.8342946295192301E-036
   723.98190045248862        1.8784334087800784E-036
   722.02166064981941        1.9227780481455849E-036
   720.07200720072001        1.9672934691402144E-036
   718.13285457809684        2.0119435448366220E-036
   716.20411817367938        2.0566911407344281E-036
   714.28571428571422        2.1014981588327249E-036
   712.37756010685666        2.1463255848491982E-036
   710.47957371225573        2.1911335385276329E-036
   708.59167404782988        2.2358813269646967E-036
   706.71378091872782        2.2805275008759867E-036
   704.84581497797342        2.3250299137104128E-036
   702.98769771528998        2.3693457835112468E-036
   701.13935144609979        2.4134317574115163E-036
   699.30069930069919        2.4572439786410210E-036
   697.47166521360066        2.5007381559121201E-036
   695.65217391304350        2.5438696350413572E-036
   693.84215091066778        2.5865934726546635E-036
   692.04152249134938        2.6288645118144930E-036
   690.25021570319234        2.6706374593985079E-036
   688.46815834767631        2.7118669650512342E-036
   686.69527896995703        2.7525077015220662E-036
   684.93150684931504        2.7925144461959464E-036
   683.17677198975218        2.8318421636162021E-036
   681.43100511073249        2.8704460887929578E-036
   679.69413763806267        2.9082818110851874E-036
   677.96610169491521        2.9453053584395791E-036
   676.24683009298383        2.9814732817654335E-036
   674.53625632377737        3.0167427392214490E-036
   672.83431455004200        3.0510715801876737E-036
   671.14093959731531        3.0844184286941542E-036
   669.45606694560672        3.1167427660767557E-036
