     0.2284342823594315188E-13         0.0000021232301176661        -0.0000082906269120140
     0.2285009785002663655E-13         0.0000018632334424612        -0.0000088166968593112
     0.2285676746411012438E-13         0.0000015967867546492        -0.0000093294230129522
     0.2286343707819361221E-13         0.0000013306554585699        -0.0000098294867089104
     0.2287010669227710004E-13         0.0000010706081933439        -0.0000103235710050810
     0.2287677630636058472E-13         0.0000008158184652983        -0.0000108173633016774
     0.2288344592044407255E-13         0.0000005598620738128        -0.0000113095628989787
     0.2289011553452756038E-13         0.0000002973088088800        -0.0000117928826676239
     0.2289678514861104821E-13         0.0000000293159879159        -0.0000122610383913476
     0.2290345476269453288E-13        -0.0000002373664798899        -0.0000127147346961649
     0.2291012437677802071E-13        -0.0000004969805532453        -0.0000131606650071120
     0.2291679399086150854E-13        -0.0000007503487740726        -0.0000136045315946517
     0.2292346360494499637E-13        -0.0000010038819188742        -0.0000140450692194156
     0.2293013321902848105E-13        -0.0000012630023982941        -0.0000144750467421282
     0.2293680283311196888E-13        -0.0000015265611939577        -0.0000148882395682811
     0.2294347244719545671E-13        -0.0000017878281692447        -0.0000152853965824910
     0.2295014206127894454E-13        -0.0000020410611573514        -0.0000156732355599391
     0.2295681167536242921E-13        -0.0000022870838053453        -0.0000160574758636068
     0.2296348128944591704E-13        -0.0000025322976497837        -0.0000164368792150057
     0.2297015090352940487E-13        -0.0000027821205402307        -0.0000168042581566995
     0.2297682051761289270E-13        -0.0000030354140357391        -0.0000171534419546190
     0.2298349013169637738E-13        -0.0000032854695852357        -0.0000174852324718594
     0.2299015974577986521E-13        -0.0000035265636529013        -0.0000178063941742581
     0.2299682935986335304E-13        -0.0000037595257230339        -0.0000181226893552197
     0.2300349897394684087E-13        -0.0000039907538690202        -0.0000184329239382157
     0.2301016858803032554E-13        -0.0000042256661581772        -0.0000187299572082269
     0.2301683820211381337E-13        -0.0000044631378726081        -0.0000190076643576926
     0.2302350781619730120E-13        -0.0000046964848778084        -0.0000192668894453335
     0.2303017743028078904E-13        -0.0000049200058541796        -0.0000195144383520088
     0.2303684704436427371E-13        -0.0000051345397993305        -0.0000197561217404436
     0.2304351665844776154E-13        -0.0000053464841308278        -0.0000199908051587914
     0.2305018627253124937E-13        -0.0000055612596519450        -0.0000202114125191735
     0.2305685588661473720E-13        -0.0000057777589279108        -0.0000204118751410538
     0.2306352550069822187E-13        -0.0000059893268122606        -0.0000205930766327445
     0.2307019511478170970E-13        -0.0000061902882788921        -0.0000207618527854350
     0.2307686472886519754E-13        -0.0000063814943983075        -0.0000209240519587336
     0.2308353434294868537E-13        -0.0000065693435283767        -0.0000210785975377790
     0.2309020395703217004E-13        -0.0000067592610024702        -0.0000212184869009918
     0.2309687357111565787E-13        -0.0000069501592395092        -0.0000213377225277899
     0.2310354318519914570E-13        -0.0000071354154368443        -0.0000214372410601623
     0.2311021279928263353E-13        -0.0000073093847624333        -0.0000215239129626261
     0.2311688241336612136E-13        -0.0000074729340887263        -0.0000216036178693031
     0.2312355202744960604E-13        -0.0000076324652245923        -0.0000216753237361299
     0.2313022164153309387E-13        -0.0000077934090846102        -0.0000217320898878416
     0.2313689125561658170E-13        -0.0000079546987321374        -0.0000217679871771574
     0.2314356086970006953E-13        -0.0000081097456314010        -0.0000217840125642959
     0.2315023048378355420E-13        -0.0000082529381050669        -0.0000217870849248583
     0.2315690009786704203E-13        -0.0000083851616007992        -0.0000217831298037573
     0.2316356971195052986E-13        -0.0000085128235574206        -0.0000217711696404373
     0.2317023932603401769E-13        -0.0000086413630107778        -0.0000217443263340799
     0.2317690894011750237E-13        -0.0000087697370881016        -0.0000216967294877896
     0.2318357855420099020E-13        -0.0000088913945750828        -0.0000216294215584163
     0.2319024816828447803E-13        -0.0000090007581147332        -0.0000215493589341211
     0.2319691778236796586E-13        -0.0000090987315177182        -0.0000214625127862254
     0.2320358739645145053E-13        -0.0000091917284396690        -0.0000213679695594084
     0.2321025701053493836E-13        -0.0000092851985458239        -0.0000212589261844450
     0.2321692662461842619E-13        -0.0000093781262798171        -0.0000211295791269696
     0.2322359623870191402E-13        -0.0000094640000944430        -0.0000209810162409625
     0.2323026585278539870E-13        -0.0000095372782650803        -0.0000208202228564291
     0.2323693546686888653E-13        -0.0000095988840780119        -0.0000206532015186426
     0.2324360508095237436E-13        -0.0000096552384528412        -0.0000204790883733980
     0.2325027469503586219E-13        -0.0000097118021586031        -0.0000202911472429613
     0.2325694430911934686E-13        -0.0000097675869936497        -0.0000200836418511327
     0.2326361392320283469E-13        -0.0000098161214497452        -0.0000198577108744569
     0.2327028353728632252E-13        -0.0000098519002962306        -0.0000196203729499546
     0.2327695315136981035E-13        -0.0000098758670781922        -0.0000193776615889850
     0.2328362276545329503E-13        -0.0000098944505992247        -0.0000191287575958047
     0.2329029237953678286E-13        -0.0000099131237106340        -0.0000188669842907056
     0.2329696199362027069E-13        -0.0000099309266818640        -0.0000185866658712526
     0.2330363160770375852E-13        -0.0000099414282009056        -0.0000182889881822734
     0.2331030122178724319E-13        -0.0000099391586191381        -0.0000179810023317524
     0.2331697083587073102E-13        -0.0000099250813084286        -0.0000176687705032672
     0.2332364044995421885E-13        -0.0000099056339410536        -0.0000173515103149184
     0.2333031006403770668E-13        -0.0000098863024034695        -0.0000170225935118404
     0.2333697967812119136E-13        -0.0000098661545561404        -0.0000166763987616096
     0.2334364929220467919E-13        -0.0000098387974181965        -0.0000163141637558941
     0.2335031890628816702E-13        -0.0000097987966452975        -0.0000159429833113136
     0.2335698852037165485E-13        -0.0000097471373298332        -0.0000155689552472466
